epoch (ms),time (01:00),elapsed (s),w (number),x (number),y (number), z (number)
1681818656863,2023-04-18T13:50:56.863,0.000,0.733,-0.099,0.673,0.000
1681818656874,2023-04-18T13:50:56.874,0.011,0.733,-0.099,0.673,-0.000
1681818656884,2023-04-18T13:50:56.884,0.021,0.735,-0.098,0.671,-0.001
1681818656893,2023-04-18T13:50:56.893,0.030,0.737,-0.098,0.669,-0.002
1681818656903,2023-04-18T13:50:56.903,0.040,0.739,-0.098,0.667,-0.003
1681818656913,2023-04-18T13:50:56.913,0.050,0.740,-0.097,0.665,-0.004
1681818656923,2023-04-18T13:50:56.923,0.060,0.742,-0.096,0.663,-0.004
1681818656932,2023-04-18T13:50:56.932,0.069,0.744,-0.095,0.662,-0.005
1681818656942,2023-04-18T13:50:56.942,0.079,0.745,-0.093,0.660,-0.007
1681818656953,2023-04-18T13:50:56.953,0.090,0.746,-0.091,0.659,-0.008
1681818656963,2023-04-18T13:50:56.963,0.100,0.747,-0.089,0.658,-0.009
1681818656973,2023-04-18T13:50:56.973,0.110,0.749,-0.086,0.657,-0.011
1681818656982,2023-04-18T13:50:56.982,0.119,0.750,-0.084,0.656,-0.012
1681818656992,2023-04-18T13:50:56.992,0.129,0.751,-0.081,0.655,-0.013
1681818657002,2023-04-18T13:50:57.002,0.139,0.752,-0.078,0.655,-0.014
1681818657013,2023-04-18T13:50:57.013,0.150,0.753,-0.075,0.654,-0.015
1681818657023,2023-04-18T13:50:57.023,0.160,0.753,-0.072,0.653,-0.016
1681818657032,2023-04-18T13:50:57.032,0.169,0.754,-0.069,0.653,-0.018
1681818657042,2023-04-18T13:50:57.042,0.179,0.754,-0.067,0.653,-0.019
1681818657052,2023-04-18T13:50:57.052,0.189,0.754,-0.064,0.654,-0.021
1681818657062,2023-04-18T13:50:57.062,0.199,0.753,-0.061,0.655,-0.022
1681818657073,2023-04-18T13:50:57.073,0.210,0.753,-0.058,0.655,-0.023
1681818657082,2023-04-18T13:50:57.082,0.219,0.752,-0.056,0.656,-0.024
1681818657092,2023-04-18T13:50:57.092,0.229,0.751,-0.054,0.657,-0.025
1681818657102,2023-04-18T13:50:57.102,0.239,0.751,-0.052,0.658,-0.026
1681818657112,2023-04-18T13:50:57.112,0.249,0.750,-0.051,0.659,-0.026
1681818657123,2023-04-18T13:50:57.123,0.260,0.749,-0.049,0.660,-0.027
1681818657131,2023-04-18T13:50:57.131,0.268,0.748,-0.048,0.661,-0.029
1681818657142,2023-04-18T13:50:57.142,0.279,0.749,-0.046,0.661,-0.028
1681818657152,2023-04-18T13:50:57.152,0.289,0.749,-0.044,0.661,-0.029
1681818657162,2023-04-18T13:50:57.162,0.299,0.749,-0.043,0.661,-0.030
1681818657171,2023-04-18T13:50:57.171,0.308,0.748,-0.043,0.661,-0.032
1681818657181,2023-04-18T13:50:57.181,0.318,0.748,-0.043,0.661,-0.034
1681818657191,2023-04-18T13:50:57.191,0.328,0.749,-0.042,0.661,-0.035
1681818657202,2023-04-18T13:50:57.202,0.339,0.749,-0.042,0.660,-0.037
1681818657212,2023-04-18T13:50:57.212,0.349,0.750,-0.042,0.659,-0.039
1681818657221,2023-04-18T13:50:57.221,0.358,0.751,-0.042,0.657,-0.041
1681818657231,2023-04-18T13:50:57.231,0.368,0.753,-0.041,0.656,-0.043
1681818657241,2023-04-18T13:50:57.241,0.378,0.754,-0.041,0.654,-0.046
1681818657251,2023-04-18T13:50:57.251,0.388,0.756,-0.040,0.652,-0.048
1681818657262,2023-04-18T13:50:57.262,0.399,0.758,-0.039,0.649,-0.051
1681818657270,2023-04-18T13:50:57.270,0.407,0.760,-0.037,0.647,-0.054
1681818657281,2023-04-18T13:50:57.281,0.418,0.761,-0.036,0.645,-0.056
1681818657291,2023-04-18T13:50:57.291,0.428,0.763,-0.035,0.643,-0.059
1681818657301,2023-04-18T13:50:57.301,0.438,0.765,-0.034,0.641,-0.061
1681818657311,2023-04-18T13:50:57.311,0.448,0.766,-0.034,0.639,-0.064
1681818657320,2023-04-18T13:50:57.320,0.457,0.767,-0.033,0.638,-0.066
1681818657331,2023-04-18T13:50:57.331,0.468,0.768,-0.032,0.636,-0.067
1681818657341,2023-04-18T13:50:57.341,0.478,0.768,-0.031,0.636,-0.069
1681818657351,2023-04-18T13:50:57.351,0.488,0.769,-0.031,0.635,-0.070
1681818657361,2023-04-18T13:50:57.361,0.498,0.769,-0.031,0.635,-0.070
1681818657370,2023-04-18T13:50:57.370,0.507,0.769,-0.031,0.635,-0.070
1681818657380,2023-04-18T13:50:57.380,0.517,0.768,-0.032,0.636,-0.070
1681818657391,2023-04-18T13:50:57.391,0.528,0.767,-0.034,0.637,-0.068
1681818657401,2023-04-18T13:50:57.401,0.538,0.766,-0.036,0.638,-0.066
1681818657411,2023-04-18T13:50:57.411,0.548,0.766,-0.039,0.639,-0.064
1681818657421,2023-04-18T13:50:57.421,0.558,0.765,-0.041,0.640,-0.061
1681818657430,2023-04-18T13:50:57.430,0.567,0.764,-0.043,0.641,-0.059
1681818657440,2023-04-18T13:50:57.440,0.577,0.764,-0.044,0.642,-0.057
1681818657451,2023-04-18T13:50:57.451,0.588,0.763,-0.045,0.643,-0.056
1681818657461,2023-04-18T13:50:57.461,0.598,0.762,-0.045,0.643,-0.055
1681818657470,2023-04-18T13:50:57.470,0.607,0.762,-0.045,0.644,-0.055
1681818657480,2023-04-18T13:50:57.480,0.617,0.762,-0.045,0.644,-0.055
1681818657490,2023-04-18T13:50:57.490,0.627,0.762,-0.044,0.644,-0.056
1681818657500,2023-04-18T13:50:57.500,0.637,0.762,-0.044,0.644,-0.056
1681818657509,2023-04-18T13:50:57.509,0.646,0.762,-0.043,0.644,-0.057
1681818657519,2023-04-18T13:50:57.519,0.656,0.762,-0.043,0.643,-0.058
1681818657530,2023-04-18T13:50:57.530,0.667,0.763,-0.042,0.642,-0.058
1681818657540,2023-04-18T13:50:57.540,0.677,0.764,-0.041,0.642,-0.059
1681818657550,2023-04-18T13:50:57.550,0.687,0.764,-0.040,0.641,-0.060
1681818657559,2023-04-18T13:50:57.559,0.696,0.765,-0.039,0.640,-0.060
1681818657569,2023-04-18T13:50:57.569,0.706,0.766,-0.037,0.639,-0.061
1681818657580,2023-04-18T13:50:57.580,0.717,0.767,-0.035,0.638,-0.062
1681818657590,2023-04-18T13:50:57.590,0.727,0.768,-0.034,0.637,-0.062
1681818657600,2023-04-18T13:50:57.600,0.737,0.768,-0.033,0.636,-0.062
1681818657609,2023-04-18T13:50:57.609,0.746,0.769,-0.032,0.636,-0.062
1681818657619,2023-04-18T13:50:57.619,0.756,0.769,-0.031,0.635,-0.061
1681818657629,2023-04-18T13:50:57.629,0.766,0.769,-0.030,0.635,-0.060
1681818657640,2023-04-18T13:50:57.640,0.777,0.770,-0.029,0.635,-0.059
1681818657650,2023-04-18T13:50:57.650,0.787,0.770,-0.028,0.635,-0.057
1681818657659,2023-04-18T13:50:57.659,0.796,0.770,-0.028,0.635,-0.055
1681818657669,2023-04-18T13:50:57.669,0.806,0.770,-0.029,0.635,-0.053
1681818657679,2023-04-18T13:50:57.679,0.816,0.770,-0.030,0.635,-0.051
1681818657689,2023-04-18T13:50:57.689,0.826,0.771,-0.031,0.635,-0.049
1681818657700,2023-04-18T13:50:57.700,0.837,0.771,-0.033,0.634,-0.047
1681818657708,2023-04-18T13:50:57.708,0.845,0.771,-0.035,0.634,-0.045
1681818657719,2023-04-18T13:50:57.719,0.856,0.772,-0.037,0.633,-0.043
1681818657729,2023-04-18T13:50:57.729,0.866,0.772,-0.039,0.633,-0.042
1681818657739,2023-04-18T13:50:57.739,0.876,0.772,-0.042,0.633,-0.040
1681818657749,2023-04-18T13:50:57.749,0.886,0.773,-0.044,0.632,-0.038
1681818657758,2023-04-18T13:50:57.758,0.895,0.773,-0.047,0.632,-0.036
1681818657769,2023-04-18T13:50:57.769,0.906,0.773,-0.049,0.632,-0.034
1681818657779,2023-04-18T13:50:57.779,0.916,0.773,-0.052,0.632,-0.032
1681818657789,2023-04-18T13:50:57.789,0.926,0.773,-0.054,0.632,-0.030
1681818657798,2023-04-18T13:50:57.798,0.935,0.773,-0.056,0.632,-0.027
1681818657808,2023-04-18T13:50:57.808,0.945,0.773,-0.058,0.631,-0.025
1681818657818,2023-04-18T13:50:57.818,0.955,0.773,-0.060,0.631,-0.023
1681818657829,2023-04-18T13:50:57.829,0.966,0.773,-0.062,0.630,-0.021
1681818657839,2023-04-18T13:50:57.839,0.976,0.774,-0.063,0.630,-0.020
1681818657848,2023-04-18T13:50:57.848,0.985,0.774,-0.065,0.630,-0.018
1681818657858,2023-04-18T13:50:57.858,0.995,0.774,-0.067,0.629,-0.018
1681818657868,2023-04-18T13:50:57.868,1.005,0.775,-0.070,0.628,-0.018
1681818657878,2023-04-18T13:50:57.878,1.015,0.775,-0.071,0.628,-0.019
1681818657889,2023-04-18T13:50:57.889,1.026,0.775,-0.072,0.627,-0.018
1681818657897,2023-04-18T13:50:57.897,1.034,0.776,-0.072,0.627,-0.018
1681818657908,2023-04-18T13:50:57.908,1.045,0.776,-0.071,0.626,-0.017
1681818657918,2023-04-18T13:50:57.918,1.055,0.777,-0.071,0.626,-0.017
1681818657928,2023-04-18T13:50:57.928,1.065,0.777,-0.070,0.625,-0.018
1681818657938,2023-04-18T13:50:57.938,1.075,0.778,-0.069,0.625,-0.018
1681818657947,2023-04-18T13:50:57.947,1.084,0.778,-0.068,0.624,-0.018
1681818657957,2023-04-18T13:50:57.957,1.094,0.779,-0.067,0.624,-0.019
1681818657968,2023-04-18T13:50:57.968,1.105,0.779,-0.066,0.623,-0.019
1681818657978,2023-04-18T13:50:57.978,1.115,0.780,-0.065,0.622,-0.020
1681818657988,2023-04-18T13:50:57.988,1.125,0.780,-0.064,0.622,-0.021
1681818657997,2023-04-18T13:50:57.997,1.134,0.781,-0.063,0.621,-0.021
1681818658007,2023-04-18T13:50:58.007,1.144,0.782,-0.062,0.620,-0.022
1681818658018,2023-04-18T13:50:58.018,1.155,0.782,-0.062,0.620,-0.022
1681818658028,2023-04-18T13:50:58.028,1.165,0.783,-0.061,0.619,-0.022
1681818658038,2023-04-18T13:50:58.038,1.175,0.784,-0.060,0.618,-0.023
1681818658047,2023-04-18T13:50:58.047,1.184,0.784,-0.059,0.617,-0.023
1681818658057,2023-04-18T13:50:58.057,1.194,0.785,-0.059,0.616,-0.024
1681818658067,2023-04-18T13:50:58.067,1.204,0.786,-0.058,0.615,-0.024
1681818658078,2023-04-18T13:50:58.078,1.215,0.786,-0.057,0.615,-0.024
1681818658086,2023-04-18T13:50:58.086,1.223,0.787,-0.056,0.614,-0.025
1681818658097,2023-04-18T13:50:58.097,1.234,0.787,-0.056,0.613,-0.025
1681818658107,2023-04-18T13:50:58.107,1.244,0.788,-0.055,0.613,-0.025
1681818658117,2023-04-18T13:50:58.117,1.254,0.789,-0.054,0.612,-0.026
1681818658127,2023-04-18T13:50:58.127,1.264,0.789,-0.053,0.611,-0.026
1681818658136,2023-04-18T13:50:58.136,1.273,0.790,-0.053,0.611,-0.026
1681818658148,2023-04-18T13:50:58.148,1.285,0.790,-0.052,0.610,-0.026
1681818658157,2023-04-18T13:50:58.157,1.294,0.791,-0.051,0.610,-0.027
1681818658167,2023-04-18T13:50:58.167,1.304,0.791,-0.050,0.609,-0.027
1681818658177,2023-04-18T13:50:58.177,1.314,0.791,-0.050,0.609,-0.027
1681818658186,2023-04-18T13:50:58.186,1.323,0.792,-0.049,0.608,-0.027
1681818658196,2023-04-18T13:50:58.196,1.333,0.792,-0.048,0.608,-0.028
1681818658207,2023-04-18T13:50:58.207,1.344,0.792,-0.047,0.608,-0.028
1681818658217,2023-04-18T13:50:58.217,1.354,0.792,-0.047,0.608,-0.028
1681818658227,2023-04-18T13:50:58.227,1.364,0.793,-0.046,0.607,-0.029
1681818658236,2023-04-18T13:50:58.236,1.373,0.793,-0.045,0.607,-0.029
1681818658246,2023-04-18T13:50:58.246,1.383,0.793,-0.044,0.607,-0.030
1681818658256,2023-04-18T13:50:58.256,1.393,0.792,-0.044,0.608,-0.030
1681818658267,2023-04-18T13:50:58.267,1.404,0.792,-0.043,0.608,-0.031
1681818658277,2023-04-18T13:50:58.277,1.414,0.792,-0.042,0.608,-0.032
1681818658286,2023-04-18T13:50:58.286,1.423,0.792,-0.041,0.608,-0.033
1681818658296,2023-04-18T13:50:58.296,1.433,0.792,-0.040,0.608,-0.034
1681818658306,2023-04-18T13:50:58.306,1.443,0.792,-0.040,0.609,-0.035
1681818658316,2023-04-18T13:50:58.316,1.453,0.791,-0.039,0.609,-0.036
1681818658327,2023-04-18T13:50:58.327,1.464,0.791,-0.038,0.609,-0.037
1681818658335,2023-04-18T13:50:58.335,1.472,0.791,-0.037,0.610,-0.038
1681818658346,2023-04-18T13:50:58.346,1.483,0.790,-0.036,0.610,-0.039
1681818658356,2023-04-18T13:50:58.356,1.493,0.790,-0.036,0.611,-0.041
1681818658366,2023-04-18T13:50:58.366,1.503,0.790,-0.035,0.611,-0.042
1681818658376,2023-04-18T13:50:58.376,1.513,0.789,-0.034,0.611,-0.044
1681818658385,2023-04-18T13:50:58.385,1.522,0.789,-0.034,0.612,-0.045
1681818658395,2023-04-18T13:50:58.395,1.532,0.788,-0.033,0.612,-0.047
1681818658406,2023-04-18T13:50:58.406,1.543,0.788,-0.032,0.613,-0.048
1681818658416,2023-04-18T13:50:58.416,1.553,0.787,-0.032,0.614,-0.050
1681818658425,2023-04-18T13:50:58.425,1.562,0.787,-0.031,0.615,-0.051
1681818658435,2023-04-18T13:50:58.435,1.572,0.786,-0.031,0.615,-0.053
1681818658445,2023-04-18T13:50:58.445,1.582,0.785,-0.030,0.616,-0.054
1681818658456,2023-04-18T13:50:58.456,1.593,0.784,-0.030,0.617,-0.055
1681818658466,2023-04-18T13:50:58.466,1.603,0.783,-0.030,0.618,-0.057
1681818658476,2023-04-18T13:50:58.476,1.613,0.782,-0.030,0.619,-0.058
1681818658485,2023-04-18T13:50:58.485,1.622,0.781,-0.030,0.621,-0.059
1681818658495,2023-04-18T13:50:58.495,1.632,0.780,-0.031,0.622,-0.059
1681818658505,2023-04-18T13:50:58.505,1.642,0.779,-0.033,0.624,-0.060
1681818658516,2023-04-18T13:50:58.516,1.653,0.778,-0.034,0.625,-0.060
1681818658524,2023-04-18T13:50:58.524,1.661,0.777,-0.036,0.626,-0.060
1681818658535,2023-04-18T13:50:58.535,1.672,0.775,-0.037,0.628,-0.060
1681818658545,2023-04-18T13:50:58.545,1.682,0.775,-0.039,0.628,-0.060
1681818658555,2023-04-18T13:50:58.555,1.692,0.774,-0.040,0.629,-0.061
1681818658565,2023-04-18T13:50:58.565,1.702,0.774,-0.041,0.629,-0.061
1681818658574,2023-04-18T13:50:58.574,1.711,0.774,-0.041,0.629,-0.061
